sale_id,sale_date,vehicle_type,brand,fuel_type,city,km_driven,vehicle_age_years,selling_price,procurement_cost,delivery_days,inspection_status,profit
912,2023-02-07 23:00:00,Bike,TVS,Petrol,Hyderabad,54336,2,89512,85779,12,Pass,3733
913,2023-02-08 00:00:00,Bike,TVS,Petrol,Bangalore,4270,3,123026,97069,8,Pass,25957
914,2023-02-08 01:00:00,Bike,Honda,Petrol,Hyderabad,43365,9,100656,107556,10,Pass,-6900
915,2023-02-08 02:00:00,Bike,Bajaj,Electric,Chennai,54311,6,122686,103444,4,Pass,19242
916,2023-02-08 03:00:00,Bike,Yamaha,Petrol,Bangalore,4501,9,40489,86435,10,Pass,-45946
917,2023-02-08 04:00:00,Bike,TVS,Petrol,Chennai,61348,7,84789,114142,8,Pass,-29353
918,2023-02-08 05:00:00,Bike,Honda,Electric,Coimbatore,53135,0,94925,119448,9,Pass,-24523
919,2023-02-08 06:00:00,Bike,Yamaha,Petrol,Bangalore,21446,7,74703,24888,13,Pass,49815
920,2023-02-08 07:00:00,Bike,Bajaj,Petrol,Chennai,66634,4,101625,60299,13,Pass,41326
921,2023-02-08 08:00:00,Bike,TVS,Electric,Hyderabad,96352,6,132535,139790,4,Pass,-7255
922,2023-02-08 09:00:00,Bike,Yamaha,Petrol,Coimbatore,91603,0,28051,73765,1,Pass,-45714
923,2023-02-08 10:00:00,Bike,Yamaha,Petrol,Chennai,92544,1,53805,77714,3,Fail,-23909
924,2023-02-08 11:00:00,Bike,Yamaha,Petrol,Bangalore,44244,0,119978,30935,1,Pass,89043
925,2023-02-08 12:00:00,Bike,TVS,Petrol,Chennai,39659,4,69557,88002,7,Pass,-18445
926,2023-02-08 13:00:00,Bike,TVS,Petrol,Coimbatore,96312,5,158627,95631,12,Pass,62996
927,2023-02-08 14:00:00,Bike,Hero,Petrol,Bangalore,24171,9,75241,91729,1,Pass,-16488
928,2023-02-08 15:00:00,Bike,Bajaj,Electric,Coimbatore,16950,8,152838,16320,11,Pass,136518
929,2023-02-08 16:00:00,Bike,Honda,Petrol,Chennai,15408,7,90994,61032,4,Pass,29962
930,2023-02-08 17:00:00,Bike,Yamaha,Petrol,Hyderabad,57775,6,139005,92763,13,Pass,46242
931,2023-02-08 18:00:00,Bike,Hero,Petrol,Hyderabad,44858,4,41066,32907,14,Fail,8159
932,2023-02-08 19:00:00,Bike,Honda,Petrol,Chennai,49547,2,160793,53002,1,Pass,107791
933,2023-02-08 20:00:00,Bike,Hero,Petrol,Chennai,36018,8,102982,59838,13,Fail,43144
934,2023-02-08 21:00:00,Bike,TVS,Petrol,Chennai,58313,4,31304,53912,13,Pass,-22608
935,2023-02-08 22:00:00,Bike,Yamaha,Petrol,Bangalore,97248,2,67967,15552,2,Pass,52415
936,2023-02-08 23:00:00,Bike,Honda,Petrol,Coimbatore,7306,2,103763,35140,11,Pass,68623
937,2023-02-09 00:00:00,Bike,Honda,Petrol,Coimbatore,41391,2,65462,100591,14,Pass,-35129
938,2023-02-09 01:00:00,Bike,Honda,Petrol,Coimbatore,84051,5,145356,130169,1,Pass,15187
939,2023-02-09 02:00:00,Bike,Honda,Petrol,Chennai,39720,0,96834,63737,13,Pass,33097
940,2023-02-09 03:00:00,Bike,Honda,Petrol,Coimbatore,17658,3,136023,48367,5,Pass,87656
941,2023-02-09 04:00:00,Bike,Hero,Petrol,Chennai,81492,7,142771,95634,7,Pass,47137
942,2023-02-09 05:00:00,Bike,Yamaha,Petrol,Bangalore,28088,2,100842,39061,3,Pass,61781
943,2023-02-09 06:00:00,Bike,TVS,Petrol,Hyderabad,63076,4,27589,111590,14,Pass,-84001
944,2023-02-09 07:00:00,Bike,TVS,Petrol,Chennai,88527,1,150023,95336,8,Fail,54687
945,2023-02-09 08:00:00,Bike,TVS,Petrol,Chennai,24688,1,79918,57124,14,Pass,22794
946,2023-02-09 09:00:00,Bike,TVS,Petrol,Hyderabad,93115,6,169673,60638,5,Pass,109035
947,2023-02-09 10:00:00,Bike,Hero,Petrol,Hyderabad,59330,9,32711,125728,5,Pass,-93017
948,2023-02-09 11:00:00,Bike,Bajaj,Petrol,Bangalore,4519,2,84430,106115,13,Pass,-21685
949,2023-02-09 12:00:00,Bike,Yamaha,Petrol,Coimbatore,12919,4,127605,16982,5,Pass,110623
950,2023-02-09 13:00:00,Bike,Honda,Petrol,Chennai,34197,2,28970,131322,8,Pass,-102352
951,2023-02-09 14:00:00,Bike,Bajaj,Petrol,Coimbatore,85432,5,94535,121134,2,Fail,-26599
952,2023-02-09 15:00:00,Bike,TVS,Petrol,Chennai,95928,9,111570,50765,2,Pass,60805
953,2023-02-09 16:00:00,Bike,Bajaj,Petrol,Bangalore,8473,2,146315,97606,14,Fail,48709
954,2023-02-09 17:00:00,Bike,Yamaha,Petrol,Hyderabad,87149,7,137111,111422,12,Pass,25689
955,2023-02-09 18:00:00,Bike,Honda,Petrol,Bangalore,11636,1,66730,124910,8,Pass,-58180
956,2023-02-09 19:00:00,Bike,Honda,Petrol,Hyderabad,85239,2,169457,69681,9,Pass,99776
957,2023-02-09 20:00:00,Bike,Yamaha,Petrol,Coimbatore,63002,7,148252,78232,11,Pass,70020
958,2023-02-09 21:00:00,Bike,Yamaha,Petrol,Coimbatore,31785,7,162022,77349,12,Pass,84673
959,2023-02-09 22:00:00,Bike,TVS,Petrol,Bangalore,23539,0,179470,115063,10,Pass,64407
960,2023-02-09 23:00:00,Bike,Honda,Petrol,Hyderabad,67220,7,88944,78474,10,Pass,10470
961,2023-02-10 00:00:00,Bike,Bajaj,Electric,Bangalore,88763,9,132437,120327,2,Pass,12110
962,2023-02-10 01:00:00,Bike,Hero,Petrol,Hyderabad,59655,1,151794,44513,4,Pass,107281
963,2023-02-10 02:00:00,Bike,Hero,Electric,Hyderabad,17411,6,97123,37592,8,Pass,59531
964,2023-02-10 03:00:00,Bike,Yamaha,Petrol,Coimbatore,1416,5,47880,127196,2,Pass,-79316
965,2023-02-10 04:00:00,Bike,TVS,Petrol,Coimbatore,59552,1,112829,38618,4,Pass,74211
966,2023-02-10 05:00:00,Bike,Hero,Petrol,Hyderabad,69610,4,157633,66632,10,Pass,91001
967,2023-02-10 06:00:00,Bike,Honda,Electric,Hyderabad,18290,6,78205,30409,13,Pass,47796
968,2023-02-10 07:00:00,Bike,Yamaha,Petrol,Hyderabad,83661,7,131948,24529,13,Pass,107419
969,2023-02-10 08:00:00,Bike,Bajaj,Petrol,Coimbatore,5706,2,84810,137164,1,Pass,-52354
970,2023-02-10 09:00:00,Bike,Yamaha,Petrol,Coimbatore,85553,0,138089,39154,2,Fail,98935
971,2023-02-10 10:00:00,Bike,Bajaj,Petrol,Chennai,50450,6,89482,47882,7,Fail,41600
972,2023-02-10 11:00:00,Bike,Yamaha,Petrol,Hyderabad,56861,4,94192,59917,1,Fail,34275
973,2023-02-10 12:00:00,Bike,Yamaha,Petrol,Chennai,61951,4,112154,97488,12,Pass,14666
974,2023-02-10 13:00:00,Bike,Yamaha,Petrol,Hyderabad,38196,6,111066,30701,1,Pass,80365
975,2023-02-10 14:00:00,Bike,Bajaj,Petrol,Coimbatore,82141,0,172211,90281,2,Fail,81930
976,2023-02-10 15:00:00,Bike,Bajaj,Petrol,Chennai,68726,7,153514,104871,4,Pass,48643
977,2023-02-10 16:00:00,Bike,Yamaha,Petrol,Chennai,47228,9,57977,83225,7,Fail,-25248
978,2023-02-10 17:00:00,Bike,Hero,Petrol,Bangalore,55901,4,29983,134278,4,Pass,-104295
979,2023-02-10 18:00:00,Bike,TVS,Electric,Hyderabad,66726,7,74029,67492,5,Pass,6537
980,2023-02-10 19:00:00,Bike,TVS,Petrol,Coimbatore,25603,9,177401,17988,4,Pass,159413
981,2023-02-10 20:00:00,Bike,TVS,Petrol,Bangalore,34763,9,147668,50919,4,Pass,96749
982,2023-02-10 21:00:00,Bike,Bajaj,Petrol,Bangalore,77121,4,67837,125023,9,Pass,-57186
983,2023-02-10 22:00:00,Bike,Bajaj,Petrol,Hyderabad,50544,6,142512,63426,6,Pass,79086
984,2023-02-10 23:00:00,Bike,Hero,Petrol,Bangalore,58230,9,91786,67167,12,Pass,24619
985,2023-02-11 00:00:00,Bike,TVS,Petrol,Hyderabad,26325,2,29758,24013,3,Pass,5745
986,2023-02-11 01:00:00,Bike,TVS,Petrol,Bangalore,76756,1,127667,54113,6,Pass,73554
987,2023-02-11 02:00:00,Bike,Yamaha,Petrol,Hyderabad,37771,5,133119,18574,13,Pass,114545
988,2023-02-11 03:00:00,Bike,Bajaj,Petrol,Coimbatore,77756,4,125157,113016,7,Pass,12141
989,2023-02-11 04:00:00,Bike,TVS,Petrol,Hyderabad,47232,8,107673,22838,7,Pass,84835
990,2023-02-11 05:00:00,Bike,Hero,Petrol,Hyderabad,66933,9,122639,108899,8,Pass,13740
991,2023-02-11 06:00:00,Bike,Hero,Electric,Chennai,83130,3,177904,46368,13,Fail,131536
992,2023-02-11 07:00:00,Bike,TVS,Petrol,Coimbatore,24072,2,157940,47228,4,Pass,110712
993,2023-02-11 08:00:00,Bike,Bajaj,Petrol,Coimbatore,39046,8,139869,131296,1,Pass,8573
994,2023-02-11 09:00:00,Bike,Hero,Petrol,Coimbatore,15650,7,44728,64711,6,Pass,-19983
995,2023-02-11 10:00:00,Bike,Yamaha,Petrol,Bangalore,54665,5,128542,61097,8,Pass,67445
996,2023-02-11 11:00:00,Bike,Hero,Petrol,Chennai,64190,0,118565,70773,5,Pass,47792
997,2023-02-11 12:00:00,Bike,Honda,Petrol,Coimbatore,54164,9,175012,43639,13,Fail,131373
998,2023-02-11 13:00:00,Bike,Honda,Petrol,Bangalore,82835,0,150019,29823,3,Pass,120196
999,2023-02-11 14:00:00,Bike,Bajaj,Petrol,Bangalore,75699,5,161352,38510,4,Pass,122842
1000,2023-02-11 15:00:00,Bike,TVS,Petrol,Bangalore,37448,2,127548,53333,8,Pass,74215
1001,2023-02-11 16:00:00,Bike,Bajaj,Petrol,Chennai,37530,2,158236,19435,6,Fail,138801
1002,2023-02-11 17:00:00,Bike,Bajaj,Petrol,Bangalore,27507,5,146289,53418,13,Pass,92871
1003,2023-02-11 18:00:00,Bike,Bajaj,Petrol,Chennai,91707,2,154068,72955,13,Pass,81113
1004,2023-02-11 19:00:00,Bike,Bajaj,Petrol,Hyderabad,91421,9,104624,74507,5,Fail,30117
1005,2023-02-11 20:00:00,Bike,Yamaha,Petrol,Bangalore,77272,5,174477,66033,13,Fail,108444
1006,2023-02-11 21:00:00,Bike,Yamaha,Petrol,Coimbatore,22524,4,27821,101089,9,Pass,-73268
1007,2023-02-11 22:00:00,Bike,Hero,Petrol,Bangalore,39884,3,80090,133551,10,Pass,-53461
1008,2023-02-11 23:00:00,Bike,Honda,Petrol,Hyderabad,83412,7,178588,87972,3,Pass,90616
1009,2023-02-12 00:00:00,Bike,Bajaj,Petrol,Hyderabad,18657,1,166545,117012,7,Pass,49533
1010,2023-02-12 01:00:00,Bike,Hero,Petrol,Bangalore,85981,6,71454,62219,9,Fail,9235
1011,2023-02-12 02:00:00,Bike,Honda,Petrol,Hyderabad,89053,3,129273,49477,11,Pass,79796
1012,2023-02-12 03:00:00,Bike,TVS,Electric,Chennai,2256,1,129472,104780,13,Pass,24692
1013,2023-02-12 04:00:00,Bike,Yamaha,Petrol,Chennai,68612,6,156935,57721,11,Fail,99214
1014,2023-02-12 05:00:00,Bike,Honda,Petrol,Bangalore,91503,0,41148,82228,12,Pass,-41080
1015,2023-02-12 06:00:00,Bike,TVS,Petrol,Chennai,97241,3,111545,30523,4,Pass,81022
1016,2023-02-12 07:00:00,Bike,Honda,Petrol,Chennai,58551,8,79459,47326,10,Pass,32133
1017,2023-02-12 08:00:00,Bike,Yamaha,Petrol,Coimbatore,65095,3,109224,127626,10,Pass,-18402
1018,2023-02-12 09:00:00,Bike,Yamaha,Electric,Bangalore,78710,2,91189,57205,3,Fail,33984
1019,2023-02-12 10:00:00,Bike,Hero,Electric,Hyderabad,43594,9,164201,15125,1,Pass,149076
1020,2023-02-12 11:00:00,Bike,Bajaj,Petrol,Bangalore,88389,9,116954,126248,9,Pass,-9294
1021,2023-02-12 12:00:00,Bike,Honda,Electric,Chennai,95885,1,48118,81735,13,Fail,-33617
1022,2023-02-12 13:00:00,Bike,Honda,Electric,Coimbatore,5035,2,156515,119396,1,Fail,37119
1023,2023-02-12 14:00:00,Bike,TVS,Petrol,Bangalore,56535,0,114379,31375,2,Pass,83004
1024,2023-02-12 15:00:00,Bike,Yamaha,Petrol,Bangalore,47867,9,46053,17711,9,Pass,28342
1025,2023-02-12 16:00:00,Bike,Honda,Petrol,Chennai,17618,7,121384,47437,5,Pass,73947
1026,2023-02-12 17:00:00,Bike,Yamaha,Petrol,Chennai,60312,0,142545,43022,4,Pass,99523
1027,2023-02-12 18:00:00,Bike,Honda,Petrol,Bangalore,60384,2,151675,24182,9,Pass,127493
1028,2023-02-12 19:00:00,Bike,Hero,Petrol,Chennai,66668,2,118749,108177,9,Pass,10572
1029,2023-02-12 20:00:00,Bike,Bajaj,Electric,Chennai,13780,1,164363,110066,2,Pass,54297
1030,2023-02-12 21:00:00,Bike,Honda,Petrol,Chennai,15246,4,41285,139401,3,Pass,-98116
1031,2023-02-12 22:00:00,Bike,Yamaha,Petrol,Chennai,53751,9,86589,103148,12,Pass,-16559
1032,2023-02-12 23:00:00,Bike,Hero,Petrol,Chennai,85321,2,38944,86531,3,Pass,-47587
1033,2023-02-13 00:00:00,Bike,Honda,Electric,Coimbatore,84083,2,126041,55950,5,Pass,70091
1034,2023-02-13 01:00:00,Bike,TVS,Electric,Chennai,10707,7,113876,118806,13,Pass,-4930
1035,2023-02-13 02:00:00,Bike,Bajaj,Petrol,Hyderabad,71627,3,120561,27920,3,Pass,92641
1036,2023-02-13 03:00:00,Bike,Honda,Petrol,Bangalore,28257,3,79391,37144,10,Pass,42247
1037,2023-02-13 04:00:00,Bike,Hero,Petrol,Coimbatore,16726,2,26607,135270,6,Pass,-108663
1038,2023-02-13 05:00:00,Bike,TVS,Petrol,Coimbatore,95768,0,27953,99418,2,Pass,-71465
1039,2023-02-13 06:00:00,Bike,Hero,Petrol,Chennai,61907,7,69941,17565,6,Pass,52376
1040,2023-02-13 07:00:00,Bike,Hero,Petrol,Bangalore,27706,0,86683,103909,6,Pass,-17226
1041,2023-02-13 08:00:00,Bike,TVS,Petrol,Hyderabad,20756,6,134588,68942,2,Fail,65646
1042,2023-02-13 09:00:00,Bike,Hero,Petrol,Chennai,34322,4,147080,124093,6,Pass,22987
1043,2023-02-13 10:00:00,Bike,TVS,Petrol,Bangalore,41840,3,36154,85560,6,Pass,-49406
1044,2023-02-13 11:00:00,Bike,Honda,Petrol,Chennai,52734,3,150542,39691,6,Pass,110851
1045,2023-02-13 12:00:00,Bike,TVS,Petrol,Chennai,43851,7,165119,48799,12,Pass,116320
1046,2023-02-13 13:00:00,Bike,TVS,Petrol,Chennai,49171,5,113529,81777,13,Pass,31752
1047,2023-02-13 14:00:00,Bike,Bajaj,Petrol,Chennai,75820,0,39323,49510,14,Pass,-10187
1048,2023-02-13 15:00:00,Bike,TVS,Petrol,Chennai,35657,9,62693,119013,5,Pass,-56320
1049,2023-02-13 16:00:00,Bike,TVS,Petrol,Chennai,20437,7,114170,102919,7,Pass,11251
1050,2023-02-13 17:00:00,Bike,Honda,Petrol,Chennai,54790,1,70111,128043,13,Pass,-57932
1051,2023-02-13 18:00:00,Bike,Bajaj,Petrol,Hyderabad,47207,5,64491,92366,12,Fail,-27875
1052,2023-02-13 19:00:00,Bike,Yamaha,Petrol,Coimbatore,11719,8,74336,43975,5,Pass,30361
1053,2023-02-13 20:00:00,Bike,Honda,Petrol,Hyderabad,9899,0,41905,68242,11,Pass,-26337
1054,2023-02-13 21:00:00,Bike,Honda,Petrol,Chennai,99348,5,55273,61546,1,Pass,-6273
1055,2023-02-13 22:00:00,Bike,Yamaha,Electric,Chennai,28157,7,150191,107087,12,Pass,43104
1056,2023-02-13 23:00:00,Bike,TVS,Petrol,Hyderabad,20547,9,140936,121464,9,Pass,19472
1057,2023-02-14 00:00:00,Bike,Hero,Petrol,Hyderabad,76595,1,91538,38267,3,Pass,53271
1058,2023-02-14 01:00:00,Bike,Bajaj,Electric,Coimbatore,86193,4,129570,92911,2,Pass,36659
1059,2023-02-14 02:00:00,Bike,Hero,Petrol,Hyderabad,72654,5,118339,102049,10,Pass,16290
1060,2023-02-14 03:00:00,Bike,Yamaha,Petrol,Coimbatore,45391,4,146132,84939,6,Pass,61193
1061,2023-02-14 04:00:00,Bike,Honda,Petrol,Chennai,7280,2,153993,136265,8,Pass,17728
1062,2023-02-14 05:00:00,Bike,Honda,Petrol,Bangalore,27550,3,36330,19897,2,Pass,16433
1063,2023-02-14 06:00:00,Bike,Bajaj,Petrol,Bangalore,74051,6,97553,15163,4,Pass,82390
1064,2023-02-14 07:00:00,Bike,Honda,Petrol,Bangalore,69166,3,172083,116614,2,Pass,55469
1065,2023-02-14 08:00:00,Bike,Honda,Electric,Bangalore,94119,8,108537,67540,12,Fail,40997
1066,2023-02-14 09:00:00,Bike,Bajaj,Electric,Chennai,82516,9,85985,97915,12,Fail,-11930
1067,2023-02-14 10:00:00,Bike,Bajaj,Petrol,Bangalore,53510,1,42044,128295,9,Pass,-86251
1068,2023-02-14 11:00:00,Bike,Yamaha,Petrol,Hyderabad,38665,4,147304,45030,10,Pass,102274
1069,2023-02-14 12:00:00,Bike,Honda,Petrol,Hyderabad,12028,7,161322,70313,13,Pass,91009
1070,2023-02-14 13:00:00,Bike,Honda,Electric,Bangalore,50108,4,48289,44870,2,Pass,3419
1071,2023-02-14 14:00:00,Bike,Yamaha,Electric,Hyderabad,6414,9,58087,131565,10,Pass,-73478
1072,2023-02-14 15:00:00,Bike,TVS,Petrol,Coimbatore,37636,7,100952,139703,2,Pass,-38751
1073,2023-02-14 16:00:00,Bike,TVS,Petrol,Chennai,11679,7,61368,44482,14,Pass,16886
1074,2023-02-14 17:00:00,Bike,TVS,Petrol,Bangalore,86508,8,145648,46058,13,Pass,99590
1075,2023-02-14 18:00:00,Bike,Yamaha,Petrol,Bangalore,12576,9,95815,72255,5,Pass,23560
1076,2023-02-14 19:00:00,Bike,Honda,Petrol,Chennai,25283,5,115693,107407,12,Pass,8286
1077,2023-02-14 20:00:00,Bike,Yamaha,Petrol,Hyderabad,47216,3,83900,132952,5,Pass,-49052
1078,2023-02-14 21:00:00,Bike,Yamaha,Petrol,Chennai,50798,2,40494,79930,12,Pass,-39436
1079,2023-02-14 22:00:00,Bike,TVS,Petrol,Chennai,54804,4,141486,65500,7,Fail,75986
1080,2023-02-14 23:00:00,Bike,Hero,Petrol,Hyderabad,79860,5,58050,41379,1,Pass,16671
1081,2023-02-15 00:00:00,Bike,Honda,Electric,Chennai,70335,2,122799,82787,12,Pass,40012
1082,2023-02-15 01:00:00,Bike,TVS,Petrol,Hyderabad,8618,1,156016,124396,2,Fail,31620
1083,2023-02-15 02:00:00,Bike,Hero,Petrol,Hyderabad,76792,6,113257,38674,11,Pass,74583
1084,2023-02-15 03:00:00,Bike,Hero,Petrol,Chennai,57411,4,73070,139473,11,Pass,-66403
1085,2023-02-15 04:00:00,Bike,Bajaj,Petrol,Coimbatore,73989,8,30166,137706,6,Pass,-107540
1086,2023-02-15 05:00:00,Bike,Honda,Petrol,Hyderabad,15685,2,163193,21590,2,Pass,141603
1087,2023-02-15 06:00:00,Bike,Hero,Petrol,Chennai,42292,7,170749,46432,4,Pass,124317
1088,2023-02-15 07:00:00,Bike,TVS,Petrol,Hyderabad,80710,5,112409,55426,10,Pass,56983
1089,2023-02-15 08:00:00,Bike,Bajaj,Petrol,Coimbatore,51113,3,62664,64584,6,Pass,-1920
1090,2023-02-15 09:00:00,Bike,Honda,Petrol,Coimbatore,34427,8,154926,102663,13,Pass,52263
1091,2023-02-15 10:00:00,Bike,Yamaha,Petrol,Bangalore,886,4,26293,53015,12,Pass,-26722
1092,2023-02-15 11:00:00,Bike,TVS,Petrol,Hyderabad,92653,9,178515,88251,7,Pass,90264
1093,2023-02-15 12:00:00,Bike,Hero,Petrol,Hyderabad,73228,5,74212,84353,10,Fail,-10141
1094,2023-02-15 13:00:00,Bike,Hero,Petrol,Chennai,76781,8,100276,110029,5,Fail,-9753
1095,2023-02-15 14:00:00,Bike,TVS,Petrol,Hyderabad,30520,6,37559,97990,8,Pass,-60431
1096,2023-02-15 15:00:00,Bike,Hero,Petrol,Bangalore,43178,4,90231,19600,6,Pass,70631
1097,2023-02-15 16:00:00,Bike,Bajaj,Petrol,Coimbatore,87195,1,133277,39690,5,Pass,93587
1098,2023-02-15 17:00:00,Bike,Honda,Petrol,Coimbatore,61894,3,46747,139319,4,Pass,-92572
1099,2023-02-15 18:00:00,Bike,Bajaj,Petrol,Bangalore,69445,1,25037,123286,6,Pass,-98249
1100,2023-02-15 19:00:00,Bike,Hero,Petrol,Hyderabad,56914,2,129294,48762,6,Pass,80532
1101,2023-02-15 20:00:00,Bike,Yamaha,Petrol,Hyderabad,55316,9,122847,134006,6,Pass,-11159
1102,2023-02-15 21:00:00,Bike,Honda,Petrol,Bangalore,56418,2,128742,52499,1,Pass,76243
1103,2023-02-15 22:00:00,Bike,Honda,Electric,Chennai,91781,3,73503,102988,6,Pass,-29485
1104,2023-02-15 23:00:00,Bike,TVS,Petrol,Coimbatore,63194,5,53207,22670,1,Pass,30537
1105,2023-02-16 00:00:00,Bike,TVS,Petrol,Bangalore,29955,2,58241,101687,5,Pass,-43446
1106,2023-02-16 01:00:00,Bike,Yamaha,Petrol,Bangalore,39235,9,156130,32341,7,Pass,123789
1107,2023-02-16 02:00:00,Bike,Honda,Petrol,Hyderabad,95202,0,121171,110140,1,Pass,11031
1108,2023-02-16 03:00:00,Bike,Yamaha,Petrol,Coimbatore,94108,0,170906,88823,13,Fail,82083
1109,2023-02-16 04:00:00,Bike,TVS,Petrol,Hyderabad,12609,8,142302,99074,1,Pass,43228
1110,2023-02-16 05:00:00,Bike,TVS,Electric,Bangalore,46302,8,97832,32015,13,Pass,65817
1111,2023-02-16 06:00:00,Bike,Honda,Petrol,Chennai,68520,4,46383,125180,13,Fail,-78797
1112,2023-02-16 07:00:00,Bike,Bajaj,Petrol,Coimbatore,35122,8,149291,80126,6,Pass,69165
1113,2023-02-16 08:00:00,Bike,Hero,Petrol,Bangalore,3097,6,27674,139581,7,Pass,-111907
1114,2023-02-16 09:00:00,Bike,TVS,Petrol,Bangalore,41097,8,139100,70197,6,Pass,68903
1115,2023-02-16 10:00:00,Bike,TVS,Petrol,Chennai,41454,6,134369,64849,5,Pass,69520
1116,2023-02-16 11:00:00,Bike,Bajaj,Petrol,Bangalore,70019,8,47820,129719,6,Pass,-81899
1117,2023-02-16 12:00:00,Bike,Bajaj,Petrol,Bangalore,56615,1,68794,30852,13,Pass,37942
1118,2023-02-16 13:00:00,Bike,Yamaha,Petrol,Coimbatore,43651,7,158148,70361,14,Pass,87787
1119,2023-02-16 14:00:00,Bike,Yamaha,Electric,Coimbatore,17540,6,153544,126794,3,Pass,26750
1120,2023-02-16 15:00:00,Bike,Hero,Electric,Coimbatore,45272,5,62555,36258,9,Pass,26297
1121,2023-02-16 16:00:00,Bike,Hero,Petrol,Hyderabad,96590,4,57406,118866,5,Fail,-61460
1122,2023-02-16 17:00:00,Bike,Honda,Petrol,Chennai,64332,3,65262,77355,2,Pass,-12093
1123,2023-02-16 18:00:00,Bike,Yamaha,Electric,Coimbatore,28416,6,116320,56508,14,Pass,59812
1124,2023-02-16 19:00:00,Bike,TVS,Electric,Hyderabad,45371,2,179288,82784,14,Pass,96504
1125,2023-02-16 20:00:00,Bike,Yamaha,Petrol,Hyderabad,26872,7,55284,139773,12,Pass,-84489
1126,2023-02-16 21:00:00,Bike,TVS,Petrol,Chennai,62207,1,176243,86728,10,Fail,89515
1127,2023-02-16 22:00:00,Bike,Bajaj,Petrol,Chennai,39580,0,115627,42410,10,Pass,73217
1128,2023-02-16 23:00:00,Bike,Yamaha,Petrol,Bangalore,43222,1,170405,24895,7,Pass,145510
1129,2023-02-17 00:00:00,Bike,Bajaj,Electric,Hyderabad,29548,8,114023,86942,3,Pass,27081
1130,2023-02-17 01:00:00,Bike,Hero,Petrol,Coimbatore,85705,4,66516,48924,1,Pass,17592
1131,2023-02-17 02:00:00,Bike,Hero,Electric,Chennai,10277,7,40577,127622,3,Pass,-87045
1132,2023-02-17 03:00:00,Bike,Honda,Petrol,Hyderabad,55211,2,40015,121839,9,Pass,-81824
1133,2023-02-17 04:00:00,Bike,Yamaha,Electric,Coimbatore,36831,6,116104,85831,5,Pass,30273
1134,2023-02-17 05:00:00,Bike,Bajaj,Petrol,Hyderabad,21468,1,139412,27264,7,Pass,112148
1135,2023-02-17 06:00:00,Bike,TVS,Petrol,Chennai,54469,7,116740,43038,3,Pass,73702
1136,2023-02-17 07:00:00,Bike,Hero,Petrol,Bangalore,11792,6,177308,119458,4,Pass,57850
1137,2023-02-17 08:00:00,Bike,Hero,Petrol,Hyderabad,41294,4,91640,131936,1,Pass,-40296
1138,2023-02-17 09:00:00,Bike,TVS,Petrol,Coimbatore,79959,3,108190,24136,3,Pass,84054
1139,2023-02-17 10:00:00,Bike,Bajaj,Electric,Chennai,50692,0,154516,28213,7,Pass,126303
1140,2023-02-17 11:00:00,Bike,Bajaj,Petrol,Bangalore,28203,4,159718,92608,4,Pass,67110
1141,2023-02-17 12:00:00,Bike,Yamaha,Electric,Coimbatore,84693,8,112007,123546,2,Pass,-11539
1142,2023-02-17 13:00:00,Bike,Yamaha,Electric,Coimbatore,69665,9,72728,116589,14,Pass,-43861
1143,2023-02-17 14:00:00,Bike,Honda,Petrol,Coimbatore,68150,3,39878,42431,5,Pass,-2553
1144,2023-02-17 15:00:00,Bike,Hero,Petrol,Hyderabad,57016,8,153925,57290,5,Pass,96635
1145,2023-02-17 16:00:00,Bike,Yamaha,Petrol,Chennai,91610,1,34145,82539,2,Pass,-48394
1146,2023-02-17 17:00:00,Bike,Bajaj,Petrol,Coimbatore,98385,3,113578,100535,11,Pass,13043
1147,2023-02-17 18:00:00,Bike,TVS,Petrol,Hyderabad,22757,8,43226,111815,6,Pass,-68589
1148,2023-02-17 19:00:00,Bike,Bajaj,Petrol,Chennai,84009,3,27802,57747,10,Pass,-29945
1149,2023-02-17 20:00:00,Bike,Hero,Petrol,Chennai,91773,4,49119,90974,4,Pass,-41855
1150,2023-02-17 21:00:00,Bike,Bajaj,Petrol,Hyderabad,52172,7,88560,94763,14,Pass,-6203
1151,2023-02-17 22:00:00,Bike,Honda,Petrol,Hyderabad,63808,0,82353,84208,1,Pass,-1855
1152,2023-02-17 23:00:00,Bike,Hero,Petrol,Coimbatore,78083,0,148001,87994,3,Pass,60007
1153,2023-02-18 00:00:00,Bike,TVS,Electric,Chennai,22613,8,96641,99075,14,Pass,-2434
1154,2023-02-18 01:00:00,Bike,Honda,Petrol,Bangalore,1194,8,76712,84015,9,Pass,-7303
1155,2023-02-18 02:00:00,Bike,Hero,Electric,Hyderabad,16088,3,155085,29887,10,Pass,125198
1156,2023-02-18 03:00:00,Bike,TVS,Petrol,Chennai,62256,1,93285,15051,7,Pass,78234
1157,2023-02-18 04:00:00,Bike,Honda,Petrol,Chennai,64585,8,140278,82695,13,Pass,57583
1158,2023-02-18 05:00:00,Bike,Honda,Petrol,Coimbatore,61642,3,49512,84926,6,Pass,-35414
1159,2023-02-18 06:00:00,Bike,Hero,Petrol,Bangalore,64873,5,127077,100571,14,Fail,26506
1160,2023-02-18 07:00:00,Bike,Yamaha,Petrol,Coimbatore,86103,0,27064,137044,1,Pass,-109980
